ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
SC2503P680.INE,INE,原油期权2503P680,1000.0,OPSC2503.INE,期货期权,P,美式,680.0,202503,20250212,,20250114,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P610.INE,INE,原油期权2503P610,1000.0,OPSC2503.INE,期货期权,P,美式,610.0,202503,20250212,,20241227,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C530.INE,INE,原油期权2503C530,1000.0,OPSC2503.INE,期货期权,C,美式,530.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P580.INE,INE,原油期权2503P580,1000.0,OPSC2503.INE,期货期权,P,美式,580.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C560.INE,INE,原油期权2503C560,1000.0,OPSC2503.INE,期货期权,C,美式,560.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P620.INE,INE,原油期权2503P620,1000.0,OPSC2503.INE,期货期权,P,美式,620.0,202503,20250212,,20250103,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C630.INE,INE,原油期权2503C630,1000.0,OPSC2503.INE,期货期权,C,美式,630.0,202503,20250212,,20250106,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P530.INE,INE,原油期权2503P530,1000.0,OPSC2503.INE,期货期权,P,美式,530.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C610.INE,INE,原油期权2503C610,1000.0,OPSC2503.INE,期货期权,C,美式,610.0,202503,20250212,,20241227,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C480.INE,INE,原油期权2503C480,1000.0,OPSC2503.INE,期货期权,C,美式,480.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P495.INE,INE,原油期权2503P495,1000.0,OPSC2503.INE,期货期权,P,美式,495.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C650.INE,INE,原油期权2503C650,1000.0,OPSC2503.INE,期货期权,C,美式,650.0,202503,20250212,,20250114,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C500.INE,INE,原油期权2503C500,1000.0,OPSC2503.INE,期货期权,C,美式,500.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C495.INE,INE,原油期权2503C495,1000.0,OPSC2503.INE,期货期权,C,美式,495.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P660.INE,INE,原油期权2503P660,1000.0,OPSC2503.INE,期货期权,P,美式,660.0,202503,20250212,,20250114,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P670.INE,INE,原油期权2503P670,1000.0,OPSC2503.INE,期货期权,P,美式,670.0,202503,20250212,,20250114,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P510.INE,INE,原油期权2503P510,1000.0,OPSC2503.INE,期货期权,P,美式,510.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C690.INE,INE,原油期权2503C690,1000.0,OPSC2503.INE,期货期权,C,美式,690.0,202503,20250212,,20250114,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C580.INE,INE,原油期权2503C580,1000.0,OPSC2503.INE,期货期权,C,美式,580.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C710.INE,INE,原油期权2503C710,1000.0,OPSC2503.INE,期货期权,C,美式,710.0,202503,20250212,,20250127,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C620.INE,INE,原油期权2503C620,1000.0,OPSC2503.INE,期货期权,C,美式,620.0,202503,20250212,,20250103,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P710.INE,INE,原油期权2503P710,1000.0,OPSC2503.INE,期货期权,P,美式,710.0,202503,20250212,,20250127,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P480.INE,INE,原油期权2503P480,1000.0,OPSC2503.INE,期货期权,P,美式,480.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P700.INE,INE,原油期权2503P700,1000.0,OPSC2503.INE,期货期权,P,美式,700.0,202503,20250212,,20250114,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C490.INE,INE,原油期权2503C490,1000.0,OPSC2503.INE,期货期权,C,美式,490.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P485.INE,INE,原油期权2503P485,1000.0,OPSC2503.INE,期货期权,P,美式,485.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P640.INE,INE,原油期权2503P640,1000.0,OPSC2503.INE,期货期权,P,美式,640.0,202503,20250212,,20250107,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C600.INE,INE,原油期权2503C600,1000.0,OPSC2503.INE,期货期权,C,美式,600.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C540.INE,INE,原油期权2503C540,1000.0,OPSC2503.INE,期货期权,C,美式,540.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P550.INE,INE,原油期权2503P550,1000.0,OPSC2503.INE,期货期权,P,美式,550.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P475.INE,INE,原油期权2503P475,1000.0,OPSC2503.INE,期货期权,P,美式,475.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C700.INE,INE,原油期权2503C700,1000.0,OPSC2503.INE,期货期权,C,美式,700.0,202503,20250212,,20250114,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P590.INE,INE,原油期权2503P590,1000.0,OPSC2503.INE,期货期权,P,美式,590.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C590.INE,INE,原油期权2503C590,1000.0,OPSC2503.INE,期货期权,C,美式,590.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P630.INE,INE,原油期权2503P630,1000.0,OPSC2503.INE,期货期权,P,美式,630.0,202503,20250212,,20250106,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P570.INE,INE,原油期权2503P570,1000.0,OPSC2503.INE,期货期权,P,美式,570.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P500.INE,INE,原油期权2503P500,1000.0,OPSC2503.INE,期货期权,P,美式,500.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P600.INE,INE,原油期权2503P600,1000.0,OPSC2503.INE,期货期权,P,美式,600.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P560.INE,INE,原油期权2503P560,1000.0,OPSC2503.INE,期货期权,P,美式,560.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C485.INE,INE,原油期权2503C485,1000.0,OPSC2503.INE,期货期权,C,美式,485.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C640.INE,INE,原油期权2503C640,1000.0,OPSC2503.INE,期货期权,C,美式,640.0,202503,20250212,,20250107,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C680.INE,INE,原油期权2503C680,1000.0,OPSC2503.INE,期货期权,C,美式,680.0,202503,20250212,,20250114,20250212,20250212,20250212,人民币元/桶,0.05
SC2503P490.INE,INE,原油期权2503P490,1000.0,OPSC2503.INE,期货期权,P,美式,490.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C670.INE,INE,原油期权2503C670,1000.0,OPSC2503.INE,期货期权,C,美式,670.0,202503,20250212,,20250114,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C570.INE,INE,原油期权2503C570,1000.0,OPSC2503.INE,期货期权,C,美式,570.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C510.INE,INE,原油期权2503C510,1000.0,OPSC2503.INE,期货期权,C,美式,510.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C475.INE,INE,原油期权2503C475,1000.0,OPSC2503.INE,期货期权,C,美式,475.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2503C550.INE,INE,原油期权2503C550,1000.0,OPSC2503.INE,期货期权,C,美式,550.0,202503,20250212,,20241216,20250212,20250212,20250212,人民币元/桶,0.05
SC2502P465.INE,INE,原油期权2502P465,1000.0,OPSC2502.INE,期货期权,P,美式,465.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C510.INE,INE,原油期权2502C510,1000.0,OPSC2502.INE,期货期权,C,美式,510.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P520.INE,INE,原油期权2502P520,1000.0,OPSC2502.INE,期货期权,P,美式,520.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P460.INE,INE,原油期权2502P460,1000.0,OPSC2502.INE,期货期权,P,美式,460.0,202502,20250109,,20241115,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C630.INE,INE,原油期权2502C630,1000.0,OPSC2502.INE,期货期权,C,美式,630.0,202502,20250109,,20250103,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C570.INE,INE,原油期权2502C570,1000.0,OPSC2502.INE,期货期权,C,美式,570.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P490.INE,INE,原油期权2502P490,1000.0,OPSC2502.INE,期货期权,P,美式,490.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C600.INE,INE,原油期权2502C600,1000.0,OPSC2502.INE,期货期权,C,美式,600.0,202502,20250109,,20241126,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P610.INE,INE,原油期权2502P610,1000.0,OPSC2502.INE,期货期权,P,美式,610.0,202502,20250109,,20241217,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P485.INE,INE,原油期权2502P485,1000.0,OPSC2502.INE,期货期权,P,美式,485.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C480.INE,INE,原油期权2502C480,1000.0,OPSC2502.INE,期货期权,C,美式,480.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P540.INE,INE,原油期权2502P540,1000.0,OPSC2502.INE,期货期权,P,美式,540.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C520.INE,INE,原油期权2502C520,1000.0,OPSC2502.INE,期货期权,C,美式,520.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C500.INE,INE,原油期权2502C500,1000.0,OPSC2502.INE,期货期权,C,美式,500.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C495.INE,INE,原油期权2502C495,1000.0,OPSC2502.INE,期货期权,C,美式,495.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C640.INE,INE,原油期权2502C640,1000.0,OPSC2502.INE,期货期权,C,美式,640.0,202502,20250109,,20250106,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C580.INE,INE,原油期权2502C580,1000.0,OPSC2502.INE,期货期权,C,美式,580.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P475.INE,INE,原油期权2502P475,1000.0,OPSC2502.INE,期货期权,P,美式,475.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P550.INE,INE,原油期权2502P550,1000.0,OPSC2502.INE,期货期权,P,美式,550.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P590.INE,INE,原油期权2502P590,1000.0,OPSC2502.INE,期货期权,P,美式,590.0,202502,20250109,,20241121,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P630.INE,INE,原油期权2502P630,1000.0,OPSC2502.INE,期货期权,P,美式,630.0,202502,20250109,,20250103,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C485.INE,INE,原油期权2502C485,1000.0,OPSC2502.INE,期货期权,C,美式,485.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P570.INE,INE,原油期权2502P570,1000.0,OPSC2502.INE,期货期权,P,美式,570.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P495.INE,INE,原油期权2502P495,1000.0,OPSC2502.INE,期货期权,P,美式,495.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P640.INE,INE,原油期权2502P640,1000.0,OPSC2502.INE,期货期权,P,美式,640.0,202502,20250109,,20250106,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P620.INE,INE,原油期权2502P620,1000.0,OPSC2502.INE,期货期权,P,美式,620.0,202502,20250109,,20250102,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C530.INE,INE,原油期权2502C530,1000.0,OPSC2502.INE,期货期权,C,美式,530.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P480.INE,INE,原油期权2502P480,1000.0,OPSC2502.INE,期货期权,P,美式,480.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P500.INE,INE,原油期权2502P500,1000.0,OPSC2502.INE,期货期权,P,美式,500.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C620.INE,INE,原油期权2502C620,1000.0,OPSC2502.INE,期货期权,C,美式,620.0,202502,20250109,,20250102,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P600.INE,INE,原油期权2502P600,1000.0,OPSC2502.INE,期货期权,P,美式,600.0,202502,20250109,,20241126,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C550.INE,INE,原油期权2502C550,1000.0,OPSC2502.INE,期货期权,C,美式,550.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P560.INE,INE,原油期权2502P560,1000.0,OPSC2502.INE,期货期权,P,美式,560.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P580.INE,INE,原油期权2502P580,1000.0,OPSC2502.INE,期货期权,P,美式,580.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C475.INE,INE,原油期权2502C475,1000.0,OPSC2502.INE,期货期权,C,美式,475.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C590.INE,INE,原油期权2502C590,1000.0,OPSC2502.INE,期货期权,C,美式,590.0,202502,20250109,,20241121,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P650.INE,INE,原油期权2502P650,1000.0,OPSC2502.INE,期货期权,P,美式,650.0,202502,20250109,,20250108,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C650.INE,INE,原油期权2502C650,1000.0,OPSC2502.INE,期货期权,C,美式,650.0,202502,20250109,,20250108,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C490.INE,INE,原油期权2502C490,1000.0,OPSC2502.INE,期货期权,C,美式,490.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P510.INE,INE,原油期权2502P510,1000.0,OPSC2502.INE,期货期权,P,美式,510.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C560.INE,INE,原油期权2502C560,1000.0,OPSC2502.INE,期货期权,C,美式,560.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C470.INE,INE,原油期权2502C470,1000.0,OPSC2502.INE,期货期权,C,美式,470.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C460.INE,INE,原油期权2502C460,1000.0,OPSC2502.INE,期货期权,C,美式,460.0,202502,20250109,,20241115,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P530.INE,INE,原油期权2502P530,1000.0,OPSC2502.INE,期货期权,P,美式,530.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C540.INE,INE,原油期权2502C540,1000.0,OPSC2502.INE,期货期权,C,美式,540.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502P470.INE,INE,原油期权2502P470,1000.0,OPSC2502.INE,期货期权,P,美式,470.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C610.INE,INE,原油期权2502C610,1000.0,OPSC2502.INE,期货期权,C,美式,610.0,202502,20250109,,20241217,20250109,20250109,20250109,人民币元/桶,0.05
SC2502C465.INE,INE,原油期权2502C465,1000.0,OPSC2502.INE,期货期权,C,美式,465.0,202502,20250109,,20241114,20250109,20250109,20250109,人民币元/桶,0.05
SC2501P530.INE,INE,原油期权2501P530,1000.0,OPSC2501.INE,期货期权,P,美式,530.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P500.INE,INE,原油期权2501P500,1000.0,OPSC2501.INE,期货期权,P,美式,500.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501C455.INE,INE,原油期权2501C455,1000.0,OPSC2501.INE,期货期权,C,美式,455.0,202501,20241213,,20241030,20241213,20241213,20241213,人民币元/桶,0.05
SC2501C480.INE,INE,原油期权2501C480,1000.0,OPSC2501.INE,期货期权,C,美式,480.0,202501,20241213,,20241017,20241213,20241213,20241213,人民币元/桶,0.05
SC2501C590.INE,INE,原油期权2501C590,1000.0,OPSC2501.INE,期货期权,C,美式,590.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P600.INE,INE,原油期权2501P600,1000.0,OPSC2501.INE,期货期权,P,美式,600.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P495.INE,INE,原油期权2501P495,1000.0,OPSC2501.INE,期货期权,P,美式,495.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501C600.INE,INE,原油期权2501C600,1000.0,OPSC2501.INE,期货期权,C,美式,600.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P520.INE,INE,原油期权2501P520,1000.0,OPSC2501.INE,期货期权,P,美式,520.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P580.INE,INE,原油期权2501P580,1000.0,OPSC2501.INE,期货期权,P,美式,580.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P550.INE,INE,原油期权2501P550,1000.0,OPSC2501.INE,期货期权,P,美式,550.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P560.INE,INE,原油期权2501P560,1000.0,OPSC2501.INE,期货期权,P,美式,560.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501C510.INE,INE,原油期权2501C510,1000.0,OPSC2501.INE,期货期权,C,美式,510.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P610.INE,INE,原油期权2501P610,1000.0,OPSC2501.INE,期货期权,P,美式,610.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P570.INE,INE,原油期权2501P570,1000.0,OPSC2501.INE,期货期权,P,美式,570.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P540.INE,INE,原油期权2501P540,1000.0,OPSC2501.INE,期货期权,P,美式,540.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501C560.INE,INE,原油期权2501C560,1000.0,OPSC2501.INE,期货期权,C,美式,560.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P455.INE,INE,原油期权2501P455,1000.0,OPSC2501.INE,期货期权,P,美式,455.0,202501,20241213,,20241030,20241213,20241213,20241213,人民币元/桶,0.05
SC2501C530.INE,INE,原油期权2501C530,1000.0,OPSC2501.INE,期货期权,C,美式,530.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P510.INE,INE,原油期权2501P510,1000.0,OPSC2501.INE,期货期权,P,美式,510.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
SC2501C475.INE,INE,原油期权2501C475,1000.0,OPSC2501.INE,期货期权,C,美式,475.0,202501,20241213,,20241017,20241213,20241213,20241213,人民币元/桶,0.05
SC2501P590.INE,INE,原油期权2501P590,1000.0,OPSC2501.INE,期货期权,P,美式,590.0,202501,20241213,,20241016,20241213,20241213,20241213,人民币元/桶,0.05
