ts_code,trade_date,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,name,call_put,exercise_price,list_date,delist_date
10010799.SH,20260122,0.2142,0.2142,0.2458,0.2699,0.1866,0.24,0.24,113980.0,25102.6457,24207.0,南方中证500ETF期权2601认购8.25,C,8.25,20260116,20260128
10010798.SH,20260122,0.4403,0.4403,0.48,0.5163,0.4132,0.4733,0.4733,5025.0,2271.4137,2806.0,南方中证500ETF期权2601认购8.00,C,8.0,20260116,20260128
10010797.SH,20260122,0.6931,0.6931,0.7162,0.7419,0.6651,0.72,0.72,291.0,203.7477,523.0,南方中证500ETF期权2601认购7.75,C,7.75,20260116,20260128
10010796.SH,20260122,0.932,0.9213,0.9541,0.9559,0.9213,0.9559,0.969,118.0,110.0197,155.0,南方中证500ETF期权2601认购7.50,C,7.5,20260116,20260128
10010795.SH,20260122,1.182,1.1753,1.2336,1.2336,1.161,1.187,1.2193,5.0,5.9566,39.0,南方中证500ETF期权2601认购7.25,C,7.25,20260116,20260128
10010794.SH,20260122,0.2892,0.297,0.2766,0.2849,0.2756,0.2811,0.2856,31.0,8.6325,99.0,易方达上证科创板50ETF期权2606认沽1.75,P,1.75,20260113,20260624
10010793.SH,20260122,0.085,0.085,0.0961,0.0966,0.0859,0.0895,0.0895,780.0,70.1011,2518.0,易方达上证科创板50ETF期权2606认购1.75,C,1.75,20260113,20260624
10010792.SH,20260122,0.2295,0.2255,0.2131,0.2131,0.2131,0.2131,0.2212,1.0,0.2131,27.0,易方达上证科创板50ETF期权2603认沽1.75,P,1.75,20260113,20260325
10010791.SH,20260122,0.0359,0.0359,0.0388,0.0473,0.0317,0.0367,0.0367,1581.0,59.116,1827.0,易方达上证科创板50ETF期权2603认购1.75,C,1.75,20260113,20260325
10010790.SH,20260122,0.2004,0.1975,0.1854,0.1982,0.169,0.1964,0.1906,294.0,54.5085,296.0,易方达上证科创板50ETF期权2602认沽1.75,P,1.75,20260113,20260225
10010789.SH,20260122,0.0134,0.0134,0.0157,0.0222,0.0126,0.014,0.014,5935.0,88.388,9797.0,易方达上证科创板50ETF期权2602认购1.75,C,1.75,20260113,20260225
10010788.SH,20260122,0.187,0.1794,0.1671,0.1854,0.0952,0.184,0.1807,80.0,14.0077,275.0,易方达上证科创板50ETF期权2601认沽1.75,P,1.75,20260113,20260128
10010787.SH,20260122,0.0013,0.0013,0.0013,0.0038,0.0006,0.0008,0.0008,4915.0,8.1445,17014.0,易方达上证科创板50ETF期权2601认购1.75,C,1.75,20260113,20260128
10010786.SH,20260122,0.2793,0.2793,0.2557,0.2827,0.2555,0.2819,0.2788,365.0,98.1166,522.0,华夏上证科创板50ETF期权2606认沽1.80,P,1.8,20260113,20260624
10010785.SH,20260122,0.0842,0.0842,0.0889,0.0993,0.0858,0.0887,0.0887,2675.0,239.3124,13563.0,华夏上证科创板50ETF期权2606认购1.80,C,1.8,20260113,20260624
10010784.SH,20260122,0.199,0.199,0.188,0.1966,0.1646,0.1912,0.1912,304.0,56.907,1181.0,华夏上证科创板50ETF期权2602认沽1.80,P,1.8,20260113,20260225
10010783.SH,20260122,0.0135,0.0135,0.0161,0.0229,0.012,0.0147,0.0147,42091.0,630.8066,44434.0,华夏上证科创板50ETF期权2602认购1.80,C,1.8,20260113,20260225
10010782.SH,20260122,0.1847,0.1858,0.1739,0.188,0.1459,0.18,0.18,415.0,72.5305,1913.0,华夏上证科创板50ETF期权2601认沽1.80,P,1.8,20260113,20260128
10010781.SH,20260122,0.0016,0.0016,0.0019,0.0043,0.0006,0.001,0.001,21096.0,41.7476,45379.0,华夏上证科创板50ETF期权2601认购1.80,C,1.8,20260113,20260128
10010780.SH,20260122,1.2487,1.3896,,,,1.3896,1.2304,0.0,0.0,574.0,南方中证500ETF期权2606认沽9.429,P,9.429,20260113,20260624
10010779.SH,20260122,0.1979,0.1979,0.2095,0.2207,0.1957,0.2207,0.2207,1426.0,301.828059,4119.0,南方中证500ETF期权2606认购9.429,C,9.429,20260113,20260624
10010778.SH,20260122,1.0639,1.068,1.0137,1.0737,1.0137,1.0571,1.0358,63.0,67.05789,473.0,南方中证500ETF期权2603认沽9.429,P,9.429,20260113,20260325
10010777.SH,20260122,0.0642,0.0642,0.0697,0.076,0.063,0.075,0.075,2512.0,176.714996,7090.0,南方中证500ETF期权2603认购9.429,C,9.429,20260113,20260325
10010776.SH,20260122,1.0092,1.0152,0.9497,1.0131,0.9497,0.9911,0.9789,10.0,9.953093,777.0,南方中证500ETF期权2602认沽9.429,P,9.429,20260113,20260225
10010775.SH,20260122,0.0184,0.0184,0.0211,0.0256,0.0178,0.0218,0.0218,3894.0,86.823428,6665.0,南方中证500ETF期权2602认购9.429,C,9.429,20260113,20260225
10010774.SH,20260122,0.9992,1.0071,0.9731,0.9906,0.9731,0.9906,0.9612,22.0,21.926928,237.0,南方中证500ETF期权2601认沽9.429,P,9.429,20260113,20260128
10010773.SH,20260122,0.0009,0.0009,0.0009,0.0011,0.0004,0.0007,0.0007,1065.0,0.65548,11169.0,南方中证500ETF期权2601认购9.429,C,9.429,20260113,20260128
10010772.SH,20260122,1.0548,1.0895,1.0456,1.0456,1.0456,1.0456,1.0363,2.0,2.106884,493.0,南方中证500ETF期权2606认沽9.181,P,9.181,20260112,20260624
10010771.SH,20260122,0.2483,0.2483,0.2751,0.2751,0.247,0.26,0.2739,130.0,34.157373,2232.0,南方中证500ETF期权2606认购9.181,C,9.181,20260112,20260624
10010770.SH,20260122,0.8478,0.8466,0.793,0.8588,0.793,0.8588,0.8274,21.0,17.854512,558.0,南方中证500ETF期权2603认沽9.181,P,9.181,20260112,20260325
10010769.SH,20260122,0.099,0.099,0.1075,0.112,0.0945,0.11,0.11,1465.0,151.895536,4652.0,南方中证500ETF期权2603认购9.181,C,9.181,20260112,20260325
10010768.SH,20260122,0.7776,0.7809,0.7252,0.7754,0.7252,0.7754,0.7464,6.0,4.597424,1002.0,南方中证500ETF期权2602认沽9.181,P,9.181,20260112,20260225
10010767.SH,20260122,0.0327,0.0327,0.0364,0.043,0.0313,0.0367,0.0375,3276.0,126.428556,7828.0,南方中证500ETF期权2602认购9.181,C,9.181,20260112,20260225
10010766.SH,20260122,0.7537,0.7537,0.7175,0.7651,0.7175,0.7229,0.7229,62.0,45.813342,646.0,南方中证500ETF期权2601认沽9.181,P,9.181,20260112,20260128
10010765.SH,20260122,0.0017,0.0016,0.002,0.003,0.0012,0.0014,0.0014,2255.0,4.979166,17447.0,南方中证500ETF期权2601认购9.181,C,9.181,20260112,20260128
10010764.SH,20260122,0.1564,0.1539,0.1421,0.1547,0.1275,0.1517,0.1475,97.0,13.8921,195.0,易方达上证科创板50ETF期权2602认沽1.70,P,1.7,20260109,20260225
10010763.SH,20260122,0.0196,0.0196,0.0239,0.0314,0.0188,0.021,0.021,2045.0,45.9526,7084.0,易方达上证科创板50ETF期权2602认购1.70,C,1.7,20260109,20260225
10010762.SH,20260122,0.1371,0.1371,0.1223,0.1398,0.1032,0.1361,0.1315,626.0,78.3918,1632.0,易方达上证科创板50ETF期权2601认沽1.70,P,1.7,20260109,20260128
10010761.SH,20260122,0.0026,0.0026,0.003,0.0099,0.0023,0.0023,0.0023,7595.0,29.2453,13021.0,易方达上证科创板50ETF期权2601认购1.70,C,1.7,20260109,20260128
10010760.SH,20260122,0.1545,0.1545,0.1484,0.1535,0.125,0.1474,0.1474,1378.0,197.7036,2524.0,华夏上证科创板50ETF期权2602认沽1.75,P,1.75,20260109,20260225
10010759.SH,20260122,0.02,0.02,0.0233,0.0325,0.019,0.0217,0.0216,20643.0,472.4966,26456.0,华夏上证科创板50ETF期权2602认购1.75,C,1.75,20260109,20260225
10010758.SH,20260122,0.1363,0.1363,0.1255,0.1386,0.1018,0.1305,0.1305,2571.0,313.6216,4478.0,华夏上证科创板50ETF期权2601认沽1.75,P,1.75,20260109,20260128
10010757.SH,20260122,0.003,0.003,0.005,0.0075,0.0019,0.002,0.002,32955.0,127.202,39532.0,华夏上证科创板50ETF期权2601认购1.75,C,1.75,20260109,20260128
10010756.SH,20260122,0.8746,0.877,0.864,0.876,0.864,0.876,0.8554,11.0,9.639962,712.0,南方中证500ETF期权2606认沽8.933,P,8.933,20260107,20260624
10010755.SH,20260122,0.3134,0.3134,0.3437,0.3437,0.3095,0.3355,0.3355,472.0,153.907211,2784.0,南方中证500ETF期权2606认购8.933,C,8.933,20260107,20260624
10010754.SH,20260122,0.6498,0.6544,0.592,0.6636,0.592,0.6636,0.6269,62.0,39.655502,725.0,南方中证500ETF期权2603认沽8.933,P,8.933,20260107,20260325
10010753.SH,20260122,0.1438,0.1438,0.1585,0.1696,0.1416,0.16,0.16,3435.0,528.872718,5828.0,南方中证500ETF期权2603认购8.933,C,8.933,20260107,20260325
10010752.SH,20260122,0.5557,0.5676,0.5144,0.5676,0.506,0.5473,0.5284,59.0,32.200405,1142.0,南方中证500ETF期权2602认沽8.933,P,8.933,20260107,20260225
10010751.SH,20260122,0.06,0.0584,0.0663,0.0753,0.0579,0.0675,0.0677,4479.0,300.941963,8210.0,南方中证500ETF期权2602认购8.933,C,8.933,20260107,20260225
10010750.SH,20260122,0.5104,0.5118,0.4616,0.5291,0.4496,0.4719,0.4719,337.0,166.385703,1159.0,南方中证500ETF期权2601认沽8.933,P,8.933,20260107,20260128
10010749.SH,20260122,0.0035,0.0035,0.0048,0.007,0.0025,0.0036,0.0036,10023.0,47.02607,19604.0,南方中证500ETF期权2601认购8.933,C,8.933,20260107,20260128
10010748.SH,20260122,0.8769,0.8739,0.8789,0.887,0.8744,0.8744,0.877,110.0,99.651276,1889.0,华泰柏瑞沪深300ETF期权2602认沽5.604,P,5.604,20260107,20260225
10010747.SH,20260122,0.0028,0.0028,0.0025,0.0034,0.0025,0.0028,0.0028,2686.0,8.229546,13602.0,华泰柏瑞沪深300ETF期权2602认购5.604,C,5.604,20260107,20260225
10010746.SH,20260122,0.8769,0.8547,0.8775,0.8858,0.873,0.873,0.877,50.0,45.132509,1590.0,华泰柏瑞沪深300ETF期权2601认沽5.604,P,5.604,20260107,20260128
10010745.SH,20260122,0.0004,0.0004,0.0004,0.0004,0.0002,0.0004,0.0004,566.0,0.204687,10774.0,华泰柏瑞沪深300ETF期权2601认购5.604,C,5.604,20260107,20260128
10010744.SH,20260122,0.1154,0.1154,0.1016,0.1146,0.0897,0.1096,0.1096,1049.0,113.894,1484.0,易方达上证科创板50ETF期权2602认沽1.65,P,1.65,20260106,20260225
10010743.SH,20260122,0.0282,0.0282,0.033,0.043,0.028,0.0304,0.0304,5109.0,165.1007,9533.0,易方达上证科创板50ETF期权2602认购1.65,C,1.65,20260106,20260225
10010742.SH,20260122,0.0907,0.0907,0.0703,0.0922,0.0572,0.0851,0.0851,1874.0,145.7502,1946.0,易方达上证科创板50ETF期权2601认沽1.65,P,1.65,20260106,20260128
10010741.SH,20260122,0.0055,0.0055,0.0074,0.0158,0.0041,0.0048,0.0048,10319.0,85.7569,14711.0,易方达上证科创板50ETF期权2601认购1.65,C,1.65,20260106,20260128
10010740.SH,20260122,0.114,0.114,0.108,0.1173,0.0901,0.1054,0.1054,5486.0,583.493,8893.0,华夏上证科创板50ETF期权2602认沽1.70,P,1.7,20260106,20260225
10010739.SH,20260122,0.0297,0.0297,0.0366,0.047,0.0294,0.0335,0.0335,31592.0,1118.4013,37574.0,华夏上证科创板50ETF期权2602认购1.70,C,1.7,20260106,20260225
10010738.SH,20260122,0.088,0.088,0.0789,0.0918,0.0588,0.0827,0.0827,19525.0,1514.4949,4789.0,华夏上证科创板50ETF期权2601认沽1.70,P,1.7,20260106,20260128
10010737.SH,20260122,0.006,0.006,0.0095,0.0159,0.004,0.0052,0.0052,51659.0,391.3033,66025.0,华夏上证科创板50ETF期权2601认购1.70,C,1.7,20260106,20260128
10010736.SH,20260122,0.71,0.712,0.6901,0.7,0.6751,0.691,0.691,263.0,183.998113,1274.0,南方中证500ETF期权2606认沽8.685,P,8.685,20260106,20260624
10010735.SH,20260122,0.394,0.394,0.4,0.425,0.388,0.417,0.417,397.0,162.373939,2721.0,南方中证500ETF期权2606认购8.685,C,8.685,20260106,20260624
10010734.SH,20260122,0.3665,0.3675,0.3331,0.3751,0.3134,0.3491,0.3386,583.0,202.885313,3530.0,南方中证500ETF期权2602认沽8.685,P,8.685,20260106,20260225
10010733.SH,20260122,0.112,0.1108,0.1259,0.1374,0.1073,0.1275,0.1275,5867.0,730.360225,10403.0,南方中证500ETF期权2602认购8.685,C,8.685,20260106,20260225
10010732.SH,20260122,0.2712,0.2712,0.2329,0.29,0.2131,0.23,0.23,7731.0,1984.29009,10724.0,南方中证500ETF期权2601认沽8.685,P,8.685,20260106,20260128
10010731.SH,20260122,0.0167,0.0167,0.029,0.029,0.0126,0.0193,0.0193,37320.0,737.78691,39763.0,南方中证500ETF期权2601认购8.685,C,8.685,20260106,20260128
10010730.SH,20260122,0.4606,0.4616,0.4473,0.4781,0.4473,0.4779,0.4779,335.0,158.2311,724.0,华夏上证50ETF期权2606认沽3.60,P,3.6,20260106,20260624
10010729.SH,20260122,0.0428,0.0428,0.0428,0.0456,0.0408,0.0423,0.0423,977.0,41.4613,9775.0,华夏上证50ETF期权2606认购3.60,C,3.6,20260106,20260624
10010728.SH,20260122,0.455,0.4511,0.437,0.4664,0.437,0.4596,0.469,311.0,143.1877,1742.0,华夏上证50ETF期权2603认沽3.60,P,3.6,20260106,20260325
10010727.SH,20260122,0.01,0.01,0.0098,0.0118,0.009,0.0101,0.0101,7097.0,75.4027,16145.0,华夏上证50ETF期权2603认购3.60,C,3.6,20260106,20260325
10010726.SH,20260122,0.455,0.4535,0.4383,0.4662,0.4383,0.4646,0.469,176.0,81.1293,4144.0,华夏上证50ETF期权2602认沽3.60,P,3.6,20260106,20260225
10010725.SH,20260122,0.0035,0.0035,0.0036,0.0045,0.0034,0.0037,0.0037,3430.0,13.3544,32363.0,华夏上证50ETF期权2602认购3.60,C,3.6,20260106,20260225
10010724.SH,20260122,0.455,0.4447,0.4407,0.4707,0.4381,0.4685,0.469,59.0,26.2757,768.0,华夏上证50ETF期权2601认沽3.60,P,3.6,20260106,20260128
10010723.SH,20260122,0.0002,0.0002,0.0004,0.0004,0.0002,0.0003,0.0003,798.0,0.2247,46482.0,华夏上证50ETF期权2601认购3.60,C,3.6,20260106,20260128
10010722.SH,20260122,0.0795,0.0795,0.0727,0.0805,0.0561,0.074,0.074,14611.0,1040.2012,11426.0,华夏上证科创板50ETF期权2602认沽1.65,P,1.65,20251231,20260225
10010721.SH,20260122,0.0448,0.0448,0.0559,0.0672,0.0445,0.0489,0.0489,36921.0,1893.8573,37229.0,华夏上证科创板50ETF期权2602认购1.65,C,1.65,20251231,20260225
10010720.SH,20260122,0.0463,0.0463,0.0355,0.0483,0.025,0.0404,0.0404,99723.0,3883.3802,30757.0,华夏上证科创板50ETF期权2601认沽1.65,P,1.65,20251231,20260128
10010719.SH,20260122,0.0138,0.0138,0.0223,0.0335,0.0106,0.0142,0.0142,135430.0,2150.5623,70522.0,华夏上证科创板50ETF期权2601认购1.65,C,1.65,20251231,20260128
10010718.SH,20260122,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,70.0,0.035,1408.0,易方达上证科创板50ETF期权2602认沽1.15,P,1.15,20251229,20260225
10010717.SH,20260122,0.415,0.41,0.4272,0.4286,0.4272,0.4286,0.4212,2.0,0.8558,11.0,易方达上证科创板50ETF期权2602认购1.15,C,1.15,20251229,20260225
10010716.SH,20260122,0.0798,0.0798,0.0672,0.079,0.055,0.0731,0.0731,1403.0,98.6206,2322.0,易方达上证科创板50ETF期权2602认沽1.60,P,1.6,20251225,20260225
10010715.SH,20260122,0.0495,0.0495,0.041,0.0488,0.0339,0.045,0.045,1896.0,82.0517,3984.0,易方达上证科创板50ETF期权2602认沽1.55,P,1.55,20251225,20260225
10010714.SH,20260122,0.027,0.027,0.0211,0.0269,0.0189,0.0246,0.0246,2245.0,53.3771,3127.0,易方达上证科创板50ETF期权2602认沽1.50,P,1.5,20251225,20260225
10010713.SH,20260122,0.013,0.013,0.0111,0.0131,0.0086,0.0117,0.0117,2771.0,32.1247,7759.0,易方达上证科创板50ETF期权2602认沽1.45,P,1.45,20251225,20260225
10010712.SH,20260122,0.0059,0.0059,0.0052,0.0062,0.0045,0.0059,0.0058,995.0,5.6397,5273.0,易方达上证科创板50ETF期权2602认沽1.40,P,1.4,20251225,20260225
10010711.SH,20260122,0.0031,0.0028,0.0021,0.0029,0.0021,0.0029,0.0027,152.0,0.4017,2957.0,易方达上证科创板50ETF期权2602认沽1.35,P,1.35,20251225,20260225
10010710.SH,20260122,0.0015,0.0014,0.0017,0.0017,0.0014,0.0014,0.0015,622.0,0.9133,1632.0,易方达上证科创板50ETF期权2602认沽1.30,P,1.3,20251225,20260225
10010709.SH,20260122,0.0011,0.0009,0.0009,0.0011,0.0008,0.001,0.001,307.0,0.2726,1917.0,易方达上证科创板50ETF期权2602认沽1.25,P,1.25,20251225,20260225
10010708.SH,20260122,0.0007,0.0005,,,,0.0005,0.0007,0.0,0.0,854.0,易方达上证科创板50ETF期权2602认沽1.20,P,1.2,20251225,20260225
10010707.SH,20260122,0.0414,0.0414,0.0498,0.0616,0.0423,0.0469,0.0469,5404.0,258.2875,4685.0,易方达上证科创板50ETF期权2602认购1.60,C,1.6,20251225,20260225
10010706.SH,20260122,0.0621,0.0621,0.0729,0.0875,0.0616,0.0685,0.0681,2929.0,205.3156,7691.0,易方达上证科创板50ETF期权2602认购1.55,C,1.55,20251225,20260225
10010705.SH,20260122,0.0894,0.0894,0.1039,0.1221,0.0906,0.0952,0.0959,3322.0,331.3002,6245.0,易方达上证科创板50ETF期权2602认购1.50,C,1.5,20251225,20260225
10010704.SH,20260122,0.1243,0.1243,0.1359,0.1605,0.1259,0.1326,0.1326,321.0,43.6407,4707.0,易方达上证科创板50ETF期权2602认购1.45,C,1.45,20251225,20260225
10010703.SH,20260122,0.1689,0.1663,0.1847,0.2079,0.1684,0.1746,0.1746,138.0,25.5318,2459.0,易方达上证科创板50ETF期权2602认购1.40,C,1.4,20251225,20260225
10010702.SH,20260122,0.2167,0.2129,0.2295,0.2523,0.2154,0.2185,0.2251,62.0,14.2619,1469.0,易方达上证科创板50ETF期权2602认购1.35,C,1.35,20251225,20260225
10010701.SH,20260122,0.265,0.2644,0.2788,0.3,0.2694,0.2694,0.2737,229.0,63.6689,1266.0,易方达上证科创板50ETF期权2602认购1.30,C,1.3,20251225,20260225
10010700.SH,20260122,0.315,0.3195,0.3255,0.3323,0.3255,0.3323,0.3223,3.0,0.9833,114.0,易方达上证科创板50ETF期权2602认购1.25,C,1.25,20251225,20260225
10010699.SH,20260122,0.3661,0.336,0.3757,0.402,0.366,0.366,0.3716,45.0,17.9417,148.0,易方达上证科创板50ETF期权2602认购1.20,C,1.2,20251225,20260225
10010698.SH,20260122,0.0505,0.0505,0.0452,0.0515,0.0367,0.0468,0.0468,23549.0,1082.1366,27081.0,华夏上证科创板50ETF期权2602认沽1.60,P,1.6,20251225,20260225
10010697.SH,20260122,0.0296,0.0296,0.0248,0.0296,0.0201,0.026,0.026,20789.0,539.4624,26514.0,华夏上证科创板50ETF期权2602认沽1.55,P,1.55,20251225,20260225
10010696.SH,20260122,0.0158,0.0158,0.0128,0.0149,0.0102,0.0127,0.0127,19878.0,261.6374,34311.0,华夏上证科创板50ETF期权2602认沽1.50,P,1.5,20251225,20260225
10010695.SH,20260122,0.0072,0.0072,0.0065,0.0067,0.0051,0.0057,0.0059,10129.0,60.8644,40222.0,华夏上证科创板50ETF期权2602认沽1.45,P,1.45,20251225,20260225
10010694.SH,20260122,0.004,0.004,0.0037,0.0039,0.0027,0.0031,0.0031,3568.0,11.68,15858.0,华夏上证科创板50ETF期权2602认沽1.40,P,1.4,20251225,20260225
10010693.SH,20260122,0.0024,0.0024,0.002,0.0024,0.0011,0.0016,0.0016,3200.0,5.0923,8781.0,华夏上证科创板50ETF期权2602认沽1.35,P,1.35,20251225,20260225
10010692.SH,20260122,0.0013,0.0013,0.0012,0.0012,0.0009,0.0012,0.0012,1257.0,1.2862,5647.0,华夏上证科创板50ETF期权2602认沽1.30,P,1.3,20251225,20260225
10010691.SH,20260122,0.0008,0.001,0.0008,0.001,0.0006,0.0007,0.0007,200.0,0.1329,2633.0,华夏上证科创板50ETF期权2602认沽1.25,P,1.25,20251225,20260225
10010690.SH,20260122,0.0007,0.0007,0.0009,0.0009,0.0006,0.0007,0.0006,198.0,0.1435,4822.0,华夏上证科创板50ETF期权2602认沽1.20,P,1.2,20251225,20260225
10010689.SH,20260122,0.0651,0.0651,0.0756,0.0933,0.066,0.0733,0.0733,33687.0,2511.7437,47175.0,华夏上证科创板50ETF期权2602认购1.60,C,1.6,20251225,20260225
10010688.SH,20260122,0.0932,0.0932,0.11,0.1288,0.0942,0.101,0.101,13901.0,1442.259,26466.0,华夏上证科创板50ETF期权2602认购1.55,C,1.55,20251225,20260225
10010687.SH,20260122,0.1298,0.1298,0.1406,0.1678,0.13,0.1379,0.1379,6573.0,928.353,16257.0,华夏上证科创板50ETF期权2602认购1.50,C,1.5,20251225,20260225
10010686.SH,20260122,0.1714,0.171,0.1891,0.2122,0.1716,0.1777,0.18,1504.0,271.2981,9210.0,华夏上证科创板50ETF期权2602认购1.45,C,1.45,20251225,20260225
10010685.SH,20260122,0.222,0.222,0.2354,0.2596,0.217,0.2272,0.2272,954.0,220.829,4320.0,华夏上证科创板50ETF期权2602认购1.40,C,1.4,20251225,20260225
10010684.SH,20260122,0.2666,0.266,0.2801,0.3088,0.2652,0.2719,0.2743,345.0,95.33,1695.0,华夏上证科创板50ETF期权2602认购1.35,C,1.35,20251225,20260225
10010683.SH,20260122,0.316,0.3158,0.3283,0.3598,0.3169,0.3222,0.3222,98.0,32.8739,1286.0,华夏上证科创板50ETF期权2602认购1.30,C,1.3,20251225,20260225
10010682.SH,20260122,0.366,0.3642,0.3792,0.3933,0.3685,0.3685,0.3736,18.0,6.8836,293.0,华夏上证科创板50ETF期权2602认购1.25,C,1.25,20251225,20260225
10010681.SH,20260122,0.4188,0.415,0.4307,0.4529,0.416,0.4164,0.4233,48.0,20.4463,453.0,华夏上证科创板50ETF期权2602认购1.20,C,1.2,20251225,20260225
10010680.SH,20260122,0.2103,0.2103,0.19,0.2204,0.1764,0.187,0.187,4363.0,897.33995,8191.0,南方中证500ETF期权2602认沽8.437,P,8.437,20251225,20260225
10010679.SH,20260122,0.108,0.108,0.0937,0.114,0.089,0.0997,0.0997,4447.0,462.830589,9372.0,南方中证500ETF期权2602认沽8.189,P,8.189,20251225,20260225
10010678.SH,20260122,0.0523,0.0528,0.0445,0.0553,0.0419,0.0476,0.0464,4367.0,216.372312,10516.0,南方中证500ETF期权2602认沽7.94,P,7.94,20251225,20260225
10010677.SH,20260122,0.0256,0.0256,0.0229,0.0262,0.02,0.023,0.023,3443.0,82.697514,11409.0,南方中证500ETF期权2602认沽7.692,P,7.692,20251225,20260225
10010676.SH,20260122,0.0138,0.0138,0.0123,0.0138,0.0108,0.0119,0.0119,3120.0,38.281575,16415.0,南方中证500ETF期权2602认沽7.444,P,7.444,20251225,20260225
10010675.SH,20260122,0.0083,0.0083,0.0067,0.0077,0.0061,0.0069,0.0069,1057.0,7.299942,9695.0,南方中证500ETF期权2602认沽7.196,P,7.196,20251225,20260225
10010674.SH,20260122,0.0054,0.0054,0.005,0.0053,0.0044,0.0046,0.0045,862.0,4.189387,9304.0,南方中证500ETF期权2602认沽6.948,P,6.948,20251225,20260225
10010673.SH,20260122,0.0028,0.0028,0.0024,0.0026,0.0018,0.0024,0.0024,474.0,1.032083,5447.0,南方中证500ETF期权2602认沽6.7,P,6.7,20251225,20260225
10010672.SH,20260122,0.002,0.002,0.0017,0.002,0.0015,0.0016,0.0016,339.0,0.589488,5564.0,南方中证500ETF期权2602认沽6.452,P,6.452,20251225,20260225
10010671.SH,20260122,0.2054,0.2054,0.2284,0.2446,0.1983,0.2266,0.2266,12753.0,2816.616166,17368.0,南方中证500ETF期权2602认购8.437,C,8.437,20251225,20260225
10010670.SH,20260122,0.3495,0.3494,0.3818,0.4049,0.34,0.3778,0.3778,2766.0,1018.443264,11361.0,南方中证500ETF期权2602认购8.189,C,8.189,20251225,20260225
10010669.SH,20260122,0.5429,0.5429,0.581,0.6039,0.53,0.5728,0.5748,1023.0,574.121759,4569.0,南方中证500ETF期权2602认购7.94,C,7.94,20251225,20260225
10010668.SH,20260122,0.7609,0.7609,0.8217,0.8316,0.7532,0.7958,0.7958,532.0,417.299649,8168.0,南方中证500ETF期权2602认购7.692,C,7.692,20251225,20260225
10010667.SH,20260122,0.9951,0.9951,1.0628,1.086,0.9811,1.0249,1.0254,247.0,252.052622,2566.0,南方中证500ETF期权2602认购7.444,C,7.444,20251225,20260225
10010666.SH,20260122,1.24,1.24,1.3135,1.3135,1.2319,1.259,1.273,118.0,148.795459,1020.0,南方中证500ETF期权2602认购7.196,C,7.196,20251225,20260225
10010665.SH,20260122,1.487,1.4805,1.566,1.566,1.4835,1.5113,1.5215,72.0,108.485182,372.0,南方中证500ETF期权2602认购6.948,C,6.948,20251225,20260225
10010664.SH,20260122,1.7327,1.7402,1.8019,1.8019,1.7293,1.7293,1.769,24.0,42.107254,337.0,南方中证500ETF期权2602认购6.7,C,6.7,20251225,20260225
10010663.SH,20260122,1.98,1.9395,2.0389,2.0389,1.9729,1.9868,2.017,6.0,12.10884,450.0,南方中证500ETF期权2602认购6.452,C,6.452,20251225,20260225
10010662.SH,20260122,0.6349,0.6289,0.6049,0.645,0.6049,0.645,0.6354,60.0,38.969737,1869.0,华泰柏瑞沪深300ETF期权2602认沽5.361,P,5.361,20251225,20260225
